"measure","dateTime","date","value","completeness","quality","qcode"
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","1996-08-19T23:00:00","1996-08-19","0.253","Complete","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","1996-08-20T09:15:00","1996-08-20","0.253","Complete","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","1996-08-21T18:30:00","1996-08-21","0.262","Complete","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","1996-08-22T09:00:00","1996-08-22","0.253","Complete","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","1996-08-23T18:45:00","1996-08-23","0.249","Complete","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","1996-08-25T07:45:00","1996-08-25","0.256","Complete","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","1996-08-25T14:15:00","1996-08-25","0.265","Complete","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","1996-08-26T10:15:00","1996-08-26","0.246","Complete","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","1996-08-27T18:30:00","1996-08-27","0.249","Complete","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","1996-08-29T08:00:00","1996-08-29","0.284","Complete","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","1996-08-29T09:45:00","1996-08-29","0.293","Complete","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","1996-08-30T09:00:00","1996-08-30","0.259","Complete","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","1996-08-31T10:45:00","1996-08-31","0.246","Complete","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","1996-09-01T16:45:00","1996-09-01","0.243","Complete","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","1996-09-02T09:00:00","1996-09-02","0.234","Complete","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","1996-09-03T11:30:00","1996-09-03","0.237","Complete","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","1996-09-04T11:45:00","1996-09-04","0.237","Complete","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","1996-09-05T09:15:00","1996-09-05","0.234","Complete","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","1996-09-06T09:00:00","1996-09-06","0.237","Complete","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","1996-09-07T18:30:00","1996-09-07","0.237","Complete","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","1996-09-08T15:15:00","1996-09-08","0.24","Complete","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","1996-09-09T11:45:00","1996-09-09","0.243","Complete","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","1996-09-10T09:15:00","1996-09-10","0.24","Complete","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","1996-09-12T08:00:00","1996-09-12","0.362","Complete","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","1996-09-12T09:15:00","1996-09-12","0.355","Complete","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","1996-09-13T10:45:00","1996-09-13","0.24","Complete","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","1996-09-14T10:00:00","1996-09-14","0.218","Complete","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","1996-09-15T19:00:00","1996-09-15","0.206","Complete","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","1996-09-17T05:00:00","1996-09-17","0.212","Complete","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","1996-09-17T18:45:00","1996-09-17","0.2","Complete","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","1996-09-19T06:15:00","1996-09-19","0.193","Complete","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","1996-09-19T21:45:00","1996-09-19","0.184","Complete","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","1996-09-21T00:00:00","1996-09-21","0.184","Complete","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","1996-09-21T19:15:00","1996-09-21","0.184","Complete","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","1996-09-22T18:45:00","1996-09-22","0.209","Complete","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","1996-09-23T22:00:00","1996-09-23","0.184","Complete","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","1996-09-24T09:00:00","1996-09-24","0.178","Complete","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","1996-09-25T19:45:00","1996-09-25","0.178","Complete","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","1996-09-27T04:15:00","1996-09-27","0.184","Complete","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","1996-09-27T15:30:00","1996-09-27","0.209","Complete","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","1996-09-28T12:00:00","1996-09-28","0.181","Complete","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","1996-09-29T21:45:00","1996-09-29","0.212","Complete","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","1996-10-01T08:30:00","1996-10-01","0.193","Complete","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","1996-10-01T09:30:00","1996-10-01","0.196","Complete","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","1996-10-02T09:00:00","1996-10-02","0.187","Complete","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","1996-10-03T17:30:00","1996-10-03","0.2","Complete","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","1996-10-05T08:15:00","1996-10-05","0.196","Complete","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","1996-10-05T11:15:00","1996-10-05","0.203","Complete","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","1996-10-06T13:30:00","1996-10-06","0.196","Complete","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","1996-10-07T14:45:00","1996-10-07","0.175","Complete","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","1996-10-08T11:15:00","1996-10-08","0.165","Complete","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","1996-10-10T05:45:00","1996-10-10","0.29","Complete","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","1996-10-10T11:30:00","1996-10-10","0.29","Complete","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","1996-10-12T00:00:00","1996-10-12","0.281","Complete","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","1996-10-12T18:45:00","1996-10-12","0.281","Complete","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","1996-10-13T23:15:00","1996-10-13","0.278","Complete","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","1996-10-15T08:00:00","1996-10-15","0.271","Complete","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","1996-10-15T13:45:00","1996-10-15","0.278","Complete","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","1996-10-16T19:00:00","1996-10-16","0.299","Complete","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","1996-10-17T09:00:00","1996-10-17","0.268","Complete","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","1996-10-19T04:45:00","1996-10-19","0.278","Complete","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","1996-10-19T11:15:00","1996-10-19","0.281","Complete","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","1996-10-21T02:45:00","1996-10-21","0.302","Complete","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","1996-10-21T11:30:00","1996-10-21","0.29","Complete","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","1996-10-22T16:00:00","1996-10-22","0.265","Complete","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","1996-10-24T01:00:00","1996-10-24","0.262","Complete","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","1996-10-25T04:00:00","1996-10-25","0.268","Complete","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","1996-10-25T16:45:00","1996-10-25","0.268","Complete","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","1996-10-26T12:30:00","1996-10-26","0.274","Complete","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","1996-10-27T16:15:00","1996-10-27","0.278","Complete","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","1996-10-29T05:00:00","1996-10-29","0.455","Complete","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","1996-10-29T09:30:00","1996-10-29","0.437","Complete","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","1996-10-30T09:00:00","1996-10-30","0.38","Complete","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","1996-11-01T00:00:00","1996-11-01","0.415","Complete","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","1996-11-01T11:00:00","1996-11-01","0.187","Complete","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","1996-11-02T21:15:00","1996-11-02","0.193","Complete","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","1996-11-03T13:15:00","1996-11-03","0.221","Complete","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","1996-11-05T08:15:00","1996-11-05","0.24","Complete","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","1996-11-05T10:00:00","1996-11-05","0.262","Complete","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","1996-11-06T13:30:00","1996-11-06","0.281","Complete","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","1996-11-07T11:30:00","1996-11-07","0.209","Complete","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","1996-11-09T08:45:00","1996-11-09","0.215","Complete","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","1996-11-09T12:15:00","1996-11-09","0.221","Complete","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","1996-11-11T04:45:00","1996-11-11","0.327","Complete","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","1996-11-12T08:00:00","1996-11-12","0.346","Complete","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","1996-11-13T03:00:00","1996-11-13","0.368","Complete","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","1996-11-13T13:00:00","1996-11-13","0.368","Complete","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","1996-11-14T09:45:00","1996-11-14","0.387","Complete","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","1996-11-15T11:00:00","1996-11-15","0.374","Complete","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","1996-11-17T08:45:00","1996-11-17","0.418","Complete","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","1996-11-17T22:15:00","1996-11-17","0.521","Complete","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","1996-11-18T13:15:00","1996-11-18","0.231","Complete","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","1996-11-20T04:15:00","1996-11-20","0.396","Complete","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","1996-11-21T02:30:00","1996-11-21","0.402","Complete","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","1996-11-22T04:45:00","1996-11-22","0.337","Complete","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","1996-11-23T02:00:00","1996-11-23","0.352","Complete","Unchecked",""
